142,140.6,Alex Caruso,"PG,SG",CHI,64,25.1,"0.428

(2.2/5.1)","0.801

(1.1/1.4)",0.9,6.3,3.2,3.3,1.6,0.6,1.3,-0.17
143,148.8,Jevon Carter,"PG,SG",CHI,72,28.4,"0.424

(3.7/8.6)","0.831

(0.5/0.6)",2.2,10.0,3.3,3.8,1.0,0.5,1.2,-0.20
144,131.2,Brandon Miller,SF,CHA,72,30.0,"0.433

(5.4/12.6)","0.836

(1.9/2.3)",2.2,15.0,4.8,2.0,0.8,0.3,1.4,-0.26
145,147.5,Cole Anthony,PG,ORL,64,25.0,"0.439

(4.4/10.1)","0.872

(2.6/3.0)",1.5,12.9,4.5,4.0,0.6,0.3,1.8,-0.28
146,130.5,Malcolm Brogdon,"PG,SG",POR,61,24.7,"0.468

(4.7/10.0)","0.863

(2.4/2.8)",1.5,13.3,3.7,3.6,0.6,0.3,1.4,-0.31
147,,Dereck Lively II,C,DAL,65,18.1,"0.631

(3.1/4.9)","0.636

(0.8/1.2)",0.0,6.9,6.5,1.4,0.7,1.2,0.8,-0.33
148,142.9,Harrison Barnes,"SF,PF",SAC,78,31.3,"0.471

(4.6/9.7)","0.836

(4.1/4.9)",1.6,14.9,4.8,1.5,0.7,0.1,1.2,-0.35
149,147.3,Deni Avdija,"SF,PF",WAS,78,30.0,"0.435

(3.8/8.8)","0.746

(1.7/2.3)",1.1,10.5,6.9,2.9,0.9,0.6,1.6,-0.53
150,135.8,Jaden Ivey,"PG,SG",DET,74,32.6,"0.426

(6.0/14.1)","0.764

(4.0/5.2)",1.8,17.7,4.1,5.5,0.9,0.2,3.4,-0.60
151,77.2,Jalen Green,"PG,SG",HOU,74,34.1,"0.420

(7.1/16.8)","0.789

(4.0/5.1)",2.5,20.7,3.7,3.3,0.8,0.3,2.4,-0.61
152,,Malik Beasley,"SG,SF",MIL,72,29.1,"0.419

(5.1/12.1)","0.800

(0.7/0.9)",3.4,14.3,3.7,1.7,0.8,0.2,1.0,-0.77
153,,Isaiah Hartenstein,C,NY,76,19.9,"0.584

(2.9/4.9)","0.681

(1.0/1.4)",0.2,6.9,6.1,1.9,0.7,1.0,1.1,-0.83
154,120.9,Keldon Johnson,"SG,SF",SA,70,29.9,"0.463

(6.6/14.2)","0.753

(2.9/3.8)",1.9,18.0,4.9,2.3,0.7,0.2,1.5,-0.88
155,139.1,Kevon Looney,PF,GS,80,23.7,"0.603

(3.0/4.9)","0.603

(1.1/1.8)",0.0,7.0,9.0,2.4,0.7,0.7,0.7,-0.90
156,134.5,Steven Adams,C,MEM,68,27.3,"0.567

(3.2/5.7)","0.471

(1.4/2.9)",0.0,7.8,11.0,3.1,0.9,0.9,1.7,-0.93
157,135.5,Dennis Schröder,PG,TOR,70,30.0,"0.423

(4.6/10.9)","0.855

(3.0/3.5)",1.3,13.5,3.0,4.7,0.8,0.1,2.0,-0.96
158,129.5,Collin Sexton,"PG,SG",UTA,62,30.0,"0.493

(5.9/12.0)","0.807

(3.7/4.6)",1.1,16.7,2.7,3.1,0.7,0.1,2.2,-1.02
159,,Jae Crowder,"SF,PF",MIL,67,23.2,"0.443

(2.9/6.6)","0.794

(0.9/1.1)",1.6,8.3,4.4,1.6,1.1,0.4,0.7,-1.07
160,120.7,Shaedon Sharpe,"SG,SF",POR,78,31.0,"0.471

(6.0/12.8)","0.735

(1.9/2.6)",1.9,15.8,4.3,1.7,0.7,0.4,1.5,-1.10
161,,Brandon Clarke,"PF,C",MEM,8,18.1,"0.649

(4.1/6.2)","0.689

(1.4/2.1)",0.1,9.6,5.1,1.2,0.6,0.8,0.7,-1.15
162,150.7,Quentin Grimes,"SG,SF",NY,70,29.1,"0.450

(3.8/8.5)","0.780

(0.9/1.2)",2.3,10.9,3.3,2.0,0.8,0.4,1.0,-1.15
163,,Nicolas Batum,"SF,PF",LAC,67,24.2,"0.441

(2.6/5.9)","0.682

(0.5/0.7)",1.8,7.5,4.3,1.7,0.9,0.7,0.7,-1.25
164,144.4,Coby White,"PG,SG",CHI,72,27.2,"0.438

(4.3/9.9)","0.868

(1.1/1.3)",2.1,11.9,3.2,3.4,0.7,0.1,1.2,-1.27
165,146.4,Malik Monk,"SG,SF",SAC,76,22.0,"0.461

(4.3/9.3)","0.856

(1.6/1.9)",1.8,12.0,2.6,3.0,0.6,0.3,1.5,-1.29
166,144.4,Grant Williams,PF,DAL,72,30.0,"0.464

(3.0/6.6)","0.828

(1.3/1.6)",1.6,9.0,4.6,1.5,0.6,0.6,1.0,-1.30
167,,Nick Richards,C,CHA,70,21.1,"0.638

(3.3/5.1)","0.740

(2.1/2.9)",0.0,8.7,6.4,0.7,0.3,1.2,1.1,-1.36
168,112.2,Gary Trent Jr.,"PG,SG",TOR,65,24.0,"0.423

(4.5/10.7)","0.848

(1.8/2.2)",2.0,12.9,1.9,1.3,1.2,0.2,0.7,-1.41
169,139.2,Isaiah Stewart,"PF,C",DET,70,28.1,"0.447

(3.9/8.7)","0.730

(1.6/2.2)",1.4,10.8,8.2,1.3,0.4,0.7,1.4,-1.42
170,109.5,Russell Westbrook,PG,LAC,74,29.0,"0.441

(6.0/13.6)","0.662

(2.9/4.4)",1.0,15.9,6.1,6.7,0.9,0.3,3.4,-1.43
171,125.5,Bennedict Mathurin,"SG,SF",IND,74,30.0,"0.434

(5.6/13.0)","0.829

(5.1/6.2)",1.4,17.8,4.3,1.6,0.7,0.2,2.1,-1.43
172,145.9,Corey Kispert,"SG,SF",WAS,74,28.3,"0.493

(4.0/8.1)","0.864

(1.0/1.1)",2.3,11.2,3.1,1.3,0.5,0.2,0.8,-1.51
173,,Gary Payton II,"PG,SG,SF",GS,70,17.7,"0.613

(2.8/4.6)","0.625

(0.5/0.7)",0.6,6.7,3.5,1.0,1.3,0.3,0.6,-1.54
174,,Pat Connaughton,"SG,SF",MIL,64,28.7,"0.432

(3.4/7.9)","0.759

(0.6/0.8)",2.2,9.7,4.8,1.4,0.8,0.2,0.6,-1.54
175,142.4,Max Strus,"SG,SF",CLE,73,30.0,"0.423

(4.5/10.7)","0.848

(1.0/1.1)",2.7,12.7,3.6,2.1,0.6,0.2,1.0,-1.56
176,146.0,Jeremy Sochan,PF,SA,66,29.8,"0.453

(5.2/11.4)","0.708

(1.7/2.4)",0.8,12.8,6.1,2.9,0.9,0.5,2.0,-1.57
177,,Luke Kennard,"PG,SG",MEM,64,24.8,"0.465

(3.7/7.9)","0.911

(0.8/0.9)",2.5,10.7,3.0,1.8,0.6,0.1,0.8,-1.57
178,143.8,Luguentz Dort,"SG,SF",OKC,72,30.0,"0.395

(4.9/12.3)","0.803

(2.8/3.5)",2.0,14.5,4.3,1.9,0.9,0.3,1.4,-1.61
179,141.8,Kelly Olynyk,"PF,C",UTA,66,18.9,"0.481

(3.0/6.2)","0.828

(1.9/2.3)",1.1,9.0,4.2,2.6,0.6,0.4,1.6,-1.64
180,,Kris Dunn,PG,UTA,60,18.0,"0.503

(3.2/6.4)","0.818

(1.2/1.4)",0.4,8.0,3.0,4.1,1.0,0.3,1.4,-1.66
181,,Larry Nance Jr.,"PF,C",NO,65,21.2,"0.571

(2.8/4.9)","0.694

(0.8/1.2)",0.3,6.8,5.3,1.8,0.9,0.5,0.7,-1.67
182,,Josh Green,"SG,SF",DAL,67,27.4,"0.526

(3.6/6.9)","0.736

(1.1/1.4)",1.2,9.5,3.7,2.0,0.9,0.2,1.3,-1.72
"183
  1",145.6,Caris LeVert,"SG,SF",CLE,67,27.6,"0.438

(4.9/11.1)","0.741

(1.9/2.6)",1.5,13.1,3.4,3.7,0.9,0.3,1.6,-1.75
"184
  1",145.6,Gordon Hayward,SF,CHA,58,26.4,"0.471

(4.7/10.1)","0.805

(2.2/2.7)",1.1,12.7,3.7,3.2,0.7,0.2,1.8,-1.75
185,,Patrick Beverley,PG,PHI,64,23.4,"0.403

(2.3/5.8)","0.720

(1.0/1.4)",1.2,6.9,3.5,3.4,0.9,0.7,1.0,-1.84
186,,Royce O'Neale,"SG,SF",BKN,76,26.4,"0.416

(2.4/5.7)","0.768

(0.5/0.7)",1.6,6.9,4.2,2.6,0.8,0.5,1.1,-1.87
187,,Maxi Kleber,"PF,C",DAL,60,25.6,"0.456

(2.6/5.8)","0.705

(0.8/1.1)",1.3,7.4,5.3,1.3,0.5,1.0,0.8,-1.88
188,138.8,Terance Mann,"SG,SF",LAC,80,25.1,"0.499

(3.8/7.6)","0.780

(1.4/1.8)",1.1,10.1,4.4,2.5,0.6,0.3,1.0,-1.89
189,142.7,Isaiah Jackson,"PF,C",IND,67,16.5,"0.563

(3.1/5.5)","0.663

(1.6/2.5)",0.1,7.9,4.5,0.6,0.6,1.5,1.0,-1.90
190,141.7,Gabe Vincent,"PG,SG",LAL,70,27.7,"0.409

(3.7/9.0)","0.855

(0.9/1.1)",2.0,10.3,2.3,3.2,1.0,0.1,1.6,-1.93
191,144.0,Richaun Holmes,"PF,C",DAL,70,20.8,"0.652

(3.5/5.3)","0.780

(1.2/1.5)",0.1,8.2,5.5,0.8,0.3,0.7,1.0,-1.98
192,145.5,De'Andre Hunter,"SF,PF",ATL,68,31.4,"0.453

(5.4/12.0)","0.797

(2.6/3.2)",1.5,14.9,3.9,1.4,0.6,0.3,1.3,-2.04
193,140.6,Amen Thompson,SF,HOU,70,26.2,"0.451

(4.5/10.0)","0.699

(2.7/3.9)",0.5,12.2,3.7,4.4,1.1,0.5,2.1,-2.06
194,141.4,Naz Reid,"PF,C",MIN,72,16.4,"0.516

(3.7/7.1)","0.724

(1.3/1.9)",0.9,9.5,4.3,1.0,0.6,0.8,1.2,-2.10
195,141.0,Marvin Bagley III,"PF,C",DET,46,22.8,"0.515

(4.6/8.9)","0.751

(1.6/2.1)",0.5,11.3,6.6,0.8,0.4,0.5,0.9,-2.14
196,,Ayo Dosunmu,SG,CHI,76,26.6,"0.495

(3.6/7.2)","0.800

(0.9/1.1)",0.8,8.8,2.8,3.0,0.8,0.4,1.3,-2.16
197,,Jose Alvarado,PG,NO,67,20.4,"0.424

(3.2/7.5)","0.758

(1.0/1.3)",1.1,8.5,2.3,3.3,1.3,0.2,1.2,-2.18
198,142.2,Dillon Brooks,"SG,SF",HOU,70,28.4,"0.408

(5.7/14.0)","0.805

(1.9/2.4)",1.8,15.2,3.2,2.6,0.9,0.2,1.4,-2.18
199,124.5,RJ Barrett,"SG,SF",NY,72,33.6,"0.433

(6.9/16.0)","0.750

(4.0/5.4)",1.8,19.7,5.4,2.8,0.5,0.2,2.2,-2.20
200,134.9,Ausar Thompson,"SG,SF",DET,72,28.1,"0.444

(5.4/12.1)","0.669

(2.2/3.3)",0.8,13.7,4.3,3.8,1.1,0.5,1.9,-2.23
